transaction_id,user_id,amount,hour,tx_count_1h,is_international,is_night,is_fraud
TX000001642,U000092,50.4185220599248,9,1,0,0,0
TX000003509,U000166,32.02124835580635,11,0,0,0,0
TX000004809,U000223,35.89382400261477,13,1,0,0,0
TX000002097,U000019,18.69288120130884,9,0,0,0,0
TX000004357,U000516,39.4854332255377,9,0,0,0,0
TX000003788,U000238,65.4353572278913,13,3,0,0,0
TX000004494,U000705,128.5994429624665,19,1,0,0,0
TX000004967,U000117,503.3009297046923,3,5,1,1,1
TX000000836,U000620,257.3663336775029,14,0,1,0,0
TX000000601,U000579,21.711339373161337,14,0,0,0,0
TX000002184,U000743,5.9783110123968,15,1,0,0,0
TX000003865,U000869,26.351847287555476,11,0,1,0,0
TX000002481,U000772,304.7153024839472,11,0,0,0,0
TX000004307,U000680,113.51732886700923,16,0,0,0,0
TX000001582,U000018,19.770247993253953,11,0,1,0,0
TX000004266,U000669,73.03195299130512,21,0,0,0,0
TX000002533,U000570,21.78700058541035,11,1,0,0,0
TX000002725,U000681,54.80030018940668,21,0,0,0,0
TX000001070,U000570,52.09554420058358,21,1,0,0,0
TX000001775,U000194,14.584764971322102,12,0,0,0,0
TX000004808,U000187,227.5352938792696,15,0,0,0,0
TX000001283,U000273,142.12434121290886,13,1,0,0,0
TX000003050,U000886,13.850568833067133,14,0,0,0,0
TX000004753,U000885,36.3471121623288,20,0,0,0,0
TX000001836,U000908,17.396582739993125,17,1,0,0,0
TX000004242,U000402,30.26850346430511,14,1,1,0,0
TX000001019,U000574,83.44318210426779,18,0,0,0,0
TX000004133,U000144,194.78422782478663,17,0,0,0,0
TX000001326,U000821,21.34173629959698,12,0,0,0,0
TX000000475,U000647,42.56209040319459,15,1,0,0,0
TX000004271,U000741,32.33883070633398,17,0,0,0,0
TX000001651,U000408,75.62571089582282,17,0,0,0,0
TX000003998,U000424,282.41515121879945,18,2,0,0,0
TX000004467,U000184,82.90378779566845,21,0,0,0,0
TX000002610,U000765,104.74428421422719,19,0,0,0,0
TX000002476,U000958,43.34249775821002,20,1,0,0,0
TX000002583,U000648,185.5953715772593,21,0,0,0,0
TX000001373,U000271,10.874695777745364,16,0,1,0,0
TX000000739,U000936,150.5612630803987,12,0,0,0,0
TX000003618,U000065,180.32537570522098,12,0,0,0,0
TX000002440,U000554,314.0599540682929,21,0,0,0,0
TX000000867,U000246,76.28350966669457,18,1,0,0,0
TX000001140,U000943,40.54597423683674,13,0,0,0,0
TX000000997,U000927,103.6316578933472,14,0,0,0,0
TX000001337,U000020,40.347535448684766,20,0,1,0,0
TX000000541,U000470,17.642189167461616,10,0,0,0,0
TX000001099,U000535,77.20687256244199,11,0,0,0,0
TX000001132,U000977,274.15983317157793,14,0,0,0,0
TX000004064,U000893,20.253008219314054,14,0,0,0,0
TX000002715,U000532,6.685717217267518,11,2,0,0,0
TX000002258,U000764,4.038147888329281,14,0,0,0,0
TX000004750,U000565,164.66836573608387,19,0,0,0,0
TX000000059,U000630,144.82775316964688,12,0,0,0,0
TX000002883,U000636,86.28765894378868,14,0,0,0,0
TX000001938,U000213,161.70704353961284,19,0,0,0,0
TX000002576,U000714,236.08153644143894,20,1,0,0,0
TX000004936,U000628,58.18544216447551,3,3,1,1,1
TX000001078,U000956,244.8779175486375,17,1,1,0,0
TX000003249,U000936,8.517292840299318,12,1,1,0,0
TX000003127,U000075,204.03719891687936,12,0,0,0,0
TX000002488,U000841,56.00205690698128,21,0,0,0,0
TX000000940,U000428,15.175702078260755,21,0,0,0,0
TX000001080,U000782,38.52655969254055,13,0,0,0,0
TX000000187,U000672,50.763169781631376,15,0,0,0,0
TX000002634,U000474,298.85466188899403,13,0,0,0,0
TX000002085,U000199,16.107541429432104,9,0,1,0,0
TX000002249,U000010,137.22886945491453,11,0,0,0,0
TX000004890,U000385,23.996883990078175,12,2,0,0,0
TX000002023,U000690,14.749063671622395,14,0,0,0,0
TX000003539,U000228,46.508724514188025,17,0,0,0,0
TX000004048,U000255,49.18836968378381,12,0,0,0,0
TX000003606,U000198,25.031800931603236,9,1,0,0,0
TX000000226,U000641,58.22297399885078,17,0,0,0,0
TX000004847,U000533,32.153877067526,19,0,0,0,0
TX000001929,U000089,386.9701097352032,15,0,1,0,0
TX000003055,U000452,23.178564466756917,18,0,0,0,0
TX000004489,U000442,54.670578183546745,21,0,0,0,0
TX000001404,U000537,147.82774130684072,16,0,0,0,0
TX000002179,U000583,54.970674084061,14,0,0,0,0
TX000000697,U000468,15.625222313960156,18,0,0,0,0
TX000001124,U000469,279.619998249975,21,1,0,0,0
TX000003361,U000309,10.101214386325756,16,0,0,0,0
TX000004135,U000343,37.03105727909877,10,0,0,0,0
TX000001778,U000724,35.541384407919665,21,1,0,0,0
TX000002858,U000696,177.63399195029763,21,0,0,0,0
TX000001037,U000761,12.624320094246503,17,0,0,0,0
TX000004456,U000357,17.165188032912358,18,2,0,0,0
TX000002256,U000140,132.5403848221277,17,1,1,0,0
TX000000313,U000292,123.16311758168222,20,0,0,0,0
TX000002281,U000384,27.727795220910853,11,0,0,0,0
TX000001416,U000702,57.80140740197839,9,1,0,0,0
TX000001036,U000916,16.02635151239813,18,0,0,0,0
TX000002159,U000308,95.36303797082567,17,0,1,0,0
TX000004163,U000562,8.702759995650018,17,1,0,0,0
TX000001754,U000570,91.03122682028543,20,1,0,0,0
TX000003112,U000160,40.41254485012543,17,1,0,0,0
TX000002813,U000827,39.59715348092883,21,0,0,0,0
TX000002698,U000197,101.7043413861413,10,0,0,0,0
TX000003207,U000431,125.2349799058626,16,1,0,0,0
TX000004350,U000222,7.126209720983971,16,0,0,0,0
TX000003431,U000792,209.8149089681788,12,0,0,0,0
TX000001506,U000203,109.55069908627004,11,0,1,0,0
TX000001923,U000894,69.3555979741677,15,1,0,0,0
TX000000448,U000424,32.65941196594521,13,0,0,0,0
TX000004128,U000973,26.17484840740698,12,1,0,0,0
TX000002528,U000270,426.8973408761969,14,0,0,0,0
TX000004969,U000316,93.04461727957944,2,2,1,1,1
TX000002789,U000686,65.45917200437636,13,1,0,0,0
TX000000361,U000861,252.8354578709505,19,1,0,0,0
TX000002183,U000160,215.47577164818415,13,0,0,0,0
TX000001134,U000660,42.770275545352334,12,1,0,0,0
TX000003880,U000104,73.82519056263284,11,0,1,0,0
TX000002155,U000330,29.47783402594296,21,0,0,0,0
TX000001830,U000327,110.85404467927015,13,0,0,0,0
TX000001053,U000814,70.85770887719347,14,0,0,0,0
TX000000022,U000167,58.41240050381755,20,0,0,0,0
TX000002066,U000806,4.7644535078426,14,0,0,0,0
TX000001653,U000244,38.35303664928979,14,0,0,0,0
TX000002587,U000496,44.56814484114695,20,1,1,0,0
TX000003210,U000755,178.30466118324063,16,0,0,0,0
TX000004302,U000171,20.612097357253404,17,1,1,0,0
TX000004036,U000194,91.55560711738094,20,1,0,0,0
TX000002325,U000678,106.56356436378572,17,0,0,0,0
TX000000460,U000296,389.44596748049304,18,0,0,0,0
TX000001067,U000537,174.30851212264096,17,0,0,0,0
TX000000087,U000809,75.84949968482118,21,0,0,0,0
TX000001430,U000424,74.24769235523799,15,0,0,0,0
TX000002647,U000958,13.388993392612006,16,1,0,0,0
TX000000282,U000014,266.67130061240476,9,0,0,0,0
TX000000462,U000450,27.120082144847558,19,1,0,0,0
TX000000212,U000816,141.74104464339587,16,0,0,0,0
TX000002499,U000699,76.71147411937216,14,0,0,0,0
TX000001368,U000744,35.04797190192075,20,0,0,0,0
TX000000234,U000153,465.88745371608263,17,0,0,0,0
TX000002770,U000821,44.44002685724347,14,0,0,0,0
TX000000597,U000350,20.516640410588852,17,0,0,0,0
TX000004420,U000567,214.79865643438535,16,0,0,0,0
TX000002250,U000326,48.06003120604784,10,0,0,0,0
TX000004031,U000815,13.247024275219026,9,1,0,0,0
TX000002283,U000625,20.467422358566,17,0,0,0,0
TX000000662,U000201,52.838850749360766,16,0,0,0,0
TX000004963,U000366,986.9221116414607,3,4,0,1,1
TX000002285,U000053,86.66593441481491,10,1,0,0,0
TX000004716,U000515,594.8873101310429,19,1,0,0,0
TX000003193,U000076,29.440118620052658,16,0,0,0,0
TX000002503,U000055,29.599671565024288,14,0,0,0,0
TX000004043,U000221,73.67383293930483,18,1,1,0,0
TX000000779,U000939,101.56226894827901,20,1,0,0,0
TX000004019,U000110,49.99428785345007,9,1,0,0,0
TX000003426,U000737,70.28573386447945,17,3,0,0,0
TX000004306,U000780,29.077800698816922,18,0,0,0,0
TX000003196,U000996,111.35374533782537,19,0,0,0,0
TX000004835,U000790,59.91813695560479,13,0,0,0,0
TX000000685,U000006,111.38564176385235,12,1,0,0,0
TX000003169,U000279,36.01851356829104,17,0,0,0,0
TX000003926,U000557,142.63726457994912,18,0,0,0,0
TX000003434,U000331,529.76564019824,16,0,0,0,0
TX000002171,U000064,50.60492868326443,9,1,0,0,0
TX000003689,U000466,46.91256576957114,20,0,1,0,0
TX000001850,U000381,28.610468724163997,12,0,0,0,0
TX000000487,U000661,18.512607683669312,19,0,0,0,0
TX000001688,U000840,72.47834818595426,19,0,0,0,0
TX000002230,U000162,27.532583951759875,17,0,0,0,0
TX000003264,U000383,106.20984677713876,21,0,0,0,0
TX000002320,U000705,84.73266907176514,9,0,0,0,0
TX000000782,U000176,79.85383100304163,11,4,0,0,0
TX000000521,U000703,94.00614875142658,21,0,0,0,0
TX000000522,U000936,28.145183566177234,19,1,0,0,0
TX000002837,U000020,277.5382926955158,12,0,0,0,0
TX000004539,U000697,117.47704761316022,15,0,0,0,0
TX000002398,U000591,67.17272783716037,11,0,0,0,0
TX000002207,U000874,77.9145995092092,19,1,0,0,0
TX000003477,U000585,6.648245984582962,13,0,0,0,0
TX000003552,U000297,77.22397591064157,12,0,0,0,0
TX000004087,U000546,59.1337296966057,16,1,0,0,0
TX000002822,U000238,51.992673609276174,15,0,0,0,0
TX000001511,U000496,44.98551462464983,10,2,0,0,0
TX000001882,U000929,15.889382646903309,21,1,0,0,0
TX000000651,U000079,168.4375452161166,13,1,0,0,0
TX000004930,U000746,176.58852811910342,4,3,1,1,1
TX000003089,U000300,63.028558708217375,9,0,0,0,0
TX000000369,U000270,25.203685054415093,14,1,1,0,0
TX000004997,U000849,1141.171758037976,4,5,1,1,1
TX000000118,U000748,171.19834806619318,11,0,0,0,0
TX000003320,U000436,66.428850594689,9,1,0,0,0
TX000003034,U000471,57.915451924397466,15,0,0,0,0
TX000002216,U000110,35.27873110073781,17,0,0,0,0
TX000003542,U000217,131.55395098613334,15,2,0,0,0
TX000001613,U000883,50.50956897511959,14,1,0,0,0
TX000003151,U000202,37.7427271762937,10,0,0,0,0
TX000000962,U000141,66.45474367214068,19,1,0,0,0
TX000002510,U000543,88.39947774096336,16,3,0,0,0
TX000003831,U000648,32.19151644308477,20,0,0,0,0
TX000002823,U000395,13.394044303521815,18,0,0,0,0
TX000004343,U000574,152.18686679552636,20,0,0,0,0
TX000003032,U000092,85.92791203200444,21,1,0,0,0
TX000002415,U000355,71.62866269465864,19,0,0,0,0
TX000004654,U000906,110.32605669606623,14,0,0,0,0
TX000004236,U000129,229.31288916811823,12,1,1,0,0
TX000002185,U000379,253.01118602718742,9,0,0,0,0
TX000003669,U000054,76.60691278592033,21,0,0,0,0
TX000002037,U000352,32.81994383290292,21,0,0,0,0
TX000004362,U000347,71.99529470140459,17,1,1,0,0
TX000000772,U000259,102.76118861266427,21,0,0,0,0
TX000001284,U000154,24.878663273842655,15,0,0,0,0
TX000004603,U000546,202.69318854608832,18,0,0,0,0
TX000004794,U000455,46.98756765527767,16,1,0,0,0
TX000001414,U000127,28.68808184001185,20,0,0,0,0
TX000001234,U000949,24.44254916937879,14,0,0,0,0
TX000002699,U000052,206.21788820368718,12,2,0,0,0
TX000000435,U000636,58.797232085443014,19,0,0,0,0
TX000001674,U000090,274.61653035635464,9,0,0,0,0
TX000000365,U000098,36.553594573862405,13,0,0,0,0
TX000002649,U000424,134.59592929668855,11,1,0,0,0
TX000000231,U000089,67.79297592016782,15,0,0,0,0
TX000004267,U000268,7.422145895018867,13,1,0,0,0
TX000004041,U000866,117.43421206694762,14,0,0,0,0
TX000004399,U000045,140.16054479625032,19,0,0,0,0
TX000000407,U000171,47.352542542923175,12,1,0,0,0
TX000002090,U000610,75.69747197704295,18,2,0,0,0
TX000000086,U000086,136.37413723295208,10,0,0,0,0
TX000000844,U000219,64.48626195779127,21,1,1,0,0
TX000001031,U000548,10.29250464665812,10,0,0,0,0
TX000002855,U000855,32.681319170994435,18,0,0,0,0
TX000004109,U000753,68.84393230759467,12,0,1,0,0
TX000004396,U000115,22.18305296693192,17,0,1,0,0
TX000003893,U000406,8.101083862215638,17,0,0,0,0
TX000002658,U000719,64.8345953525864,15,0,0,0,0
TX000000855,U000428,30.853608300489974,12,0,1,0,0
TX000000078,U000443,59.84517296487749,19,0,0,0,0
TX000002247,U000595,14.435441156885219,15,2,0,0,0
TX000004570,U000254,30.071822147778615,16,0,0,0,0
TX000003656,U000005,54.99149115040537,19,0,0,0,0
TX000004151,U000314,168.64235849426328,13,1,0,0,0
TX000003378,U000423,90.5557382562116,18,1,0,0,0
TX000002279,U000918,86.71191418468814,17,0,0,0,0
TX000002598,U000662,181.28655504870977,20,1,1,0,0
TX000004159,U000031,59.3925162982044,9,1,1,0,0
TX000003870,U000739,13.596033215240803,19,1,0,0,0
TX000003428,U000866,85.1316027911995,18,0,0,0,0
TX000002176,U000953,10.939050185449881,19,1,0,0,0
TX000000424,U000295,104.10249571959181,16,2,1,0,0
TX000000392,U000456,14.58169234630554,9,1,0,0,0
TX000004726,U000542,67.39702242674325,14,0,0,0,0
TX000003693,U000567,157.17633145221228,13,1,0,0,0
TX000000104,U000155,46.46569453263233,9,2,0,0,0
TX000003994,U000900,6.923469063316678,15,4,0,0,0
TX000004412,U000047,18.94536605670049,10,1,0,0,0
TX000001948,U000549,168.35085945673592,18,2,0,0,0
TX000001459,U000562,107.03772594758622,21,0,0,0,0
TX000003257,U000470,26.78331814278278,12,1,0,0,0
TX000002803,U000613,20.004263046354524,15,0,0,0,0
TX000002706,U000675,63.110542590604325,18,0,0,0,0
TX000004789,U000981,46.050644267159754,10,0,0,0,0
TX000001587,U000529,37.82507191455678,11,0,1,0,0
TX000003659,U000191,498.9625482847282,15,0,0,0,0
TX000001731,U000273,38.50096107163583,16,0,0,0,0
TX000004764,U000496,20.197755375340204,16,0,0,0,0
TX000004224,U000199,13.826639239247262,10,0,0,0,0
TX000003681,U000036,36.83579799823437,21,1,0,0,0
TX000001791,U000770,61.253811689107,11,1,1,0,0
TX000002355,U000305,70.89858894067213,11,0,0,0,0
TX000001940,U000338,74.29551150766416,11,1,0,0,0
TX000000702,U000492,26.995125413311133,19,1,0,0,0
TX000002442,U000789,14.99530729108627,10,1,0,0,0
TX000004375,U000811,104.16812569836435,14,0,0,0,0
TX000000496,U000741,19.351188633432763,21,0,0,0,0
TX000000464,U000935,48.7971519906727,20,0,0,0,0
TX000004071,U000682,26.98474116971631,10,0,0,0,0
TX000004333,U000821,66.64792984063101,21,2,0,0,0
TX000000172,U000849,50.54673180144008,18,0,0,0,0
TX000004943,U000158,49.457355618370286,2,3,1,1,1
TX000004796,U000875,88.78207677990422,20,0,0,0,0
TX000002540,U000501,26.85414392709245,21,1,0,0,0
TX000003262,U000828,22.09575757151504,13,0,0,0,0
TX000004680,U000233,43.323666540649505,20,0,0,0,0
TX000002260,U000048,84.49890297491838,15,1,0,0,0
TX000002112,U000916,56.87860019477857,18,1,0,0,0
TX000000900,U000079,78.93883474669987,20,0,0,0,0
TX000001446,U000277,32.1812285492065,19,0,0,0,0
TX000003573,U000064,66.29085430810701,10,0,0,0,0
TX000000741,U000358,15.186745384731383,15,1,0,0,0
TX000002293,U000304,24.330586884721686,15,0,1,0,0
TX000002452,U000502,51.050825247275654,15,0,0,0,0
TX000002622,U000126,59.37223114555172,11,0,1,0,0
TX000004078,U000890,37.0272105156878,15,0,0,0,0
TX000001206,U000430,27.058692748110598,12,1,0,0,0
TX000000509,U000773,23.784875217194028,17,0,0,0,0
TX000002620,U000311,110.4437718955302,11,0,0,0,0
TX000002802,U000133,77.46297068524487,16,2,0,0,0
TX000003313,U000319,19.791261597292763,20,0,0,0,0
TX000001549,U000859,186.22082931844972,20,0,0,0,0
TX000004563,U000880,67.98603641154044,12,0,0,0,0
TX000002202,U000274,112.14110474734248,18,0,0,0,0
TX000002566,U000455,20.169763069316012,11,0,0,0,0
TX000003892,U000339,24.533989761657402,16,0,0,0,0
TX000002044,U000985,23.988632387464683,11,0,1,0,0
TX000000767,U000272,320.79446934119807,9,3,0,0,0
TX000004872,U000709,15.728234923191076,11,0,0,0,0
TX000003738,U000387,37.690845408248684,16,2,0,0,0
TX000000421,U000396,315.87319216879285,14,1,0,0,0
TX000000123,U000487,13.438838862555532,12,0,1,0,0
TX000004162,U000462,41.7355901949828,13,0,0,0,0
TX000002628,U000992,35.056322377103555,17,0,0,0,0
TX000000819,U000202,158.4565423657711,17,1,0,0,0
TX000001403,U000741,112.05090877603685,21,0,0,0,0
TX000001382,U000012,472.15542104798715,20,1,0,0,0
TX000002148,U000102,49.24191737077818,9,0,0,0,0
TX000001575,U000530,52.68646111497947,19,0,0,0,0
TX000001638,U000960,429.45841688630617,9,0,0,0,0
TX000001795,U000845,25.739600160344523,21,0,0,0,0
TX000004815,U000862,42.616759089157064,12,2,0,0,0
TX000000399,U000620,188.25855527089055,12,0,0,0,0
TX000002310,U000927,39.61993396034566,14,0,0,0,0
TX000000882,U000462,33.46702271682158,17,0,0,0,0
TX000004973,U000296,280.1942998282292,4,4,0,1,1
TX000002897,U000263,306.34032273692685,10,2,0,0,0
TX000001352,U000639,93.82794457341579,13,1,0,0,0
TX000002742,U000016,57.02641996715249,15,0,0,0,0
TX000004550,U000123,219.90183845396948,14,1,0,0,0
TX000002130,U000060,84.64582095217904,21,1,0,0,0
TX000000982,U000310,20.75991277856076,14,1,0,0,0
TX000000456,U000514,49.05635013138734,21,1,0,0,0
TX000004119,U000741,19.301705675468696,13,1,1,0,0
TX000001079,U000446,127.76871841075354,21,1,1,0,0
TX000001950,U000638,9.271707248228285,13,0,0,0,0
TX000004314,U000860,36.259141394308514,20,1,0,0,0
TX000000689,U000113,85.13713517966423,17,0,0,0,0
TX000002429,U000549,39.09219258891173,20,2,0,0,0
TX000000641,U000538,289.7508817307385,12,0,0,0,0
TX000002392,U000246,12.224849750159665,16,0,0,0,0
TX000001953,U000826,28.395584602896456,13,0,0,0,0
TX000002748,U000554,80.34447416923285,16,0,0,0,0
TX000004313,U000273,80.11275111889702,11,0,0,0,0
TX000003435,U000361,132.82561763009969,16,0,0,0,0
TX000003336,U000806,13.93182574075961,15,4,0,0,0
TX000004766,U000104,16.72565578758469,13,0,0,0,0
TX000003370,U000700,50.529460340975454,21,0,0,0,0
TX000001884,U000098,53.17531277386486,16,0,0,0,0
TX000000389,U000221,30.66421514733125,14,0,1,0,0
TX000002494,U000456,15.541177367139069,20,0,0,0,0
TX000003878,U000558,11.790562697789134,14,1,0,0,0
TX000003856,U000808,13.520550642858254,15,1,0,0,0
TX000000845,U000081,89.34017404200989,9,1,0,0,0
TX000000542,U000362,92.74039868566248,18,0,0,0,0
TX000000091,U000203,143.83186173564425,20,0,0,0,0
TX000003889,U000363,127.69083472242544,14,1,0,0,0
TX000001979,U000106,82.02731381658549,21,0,0,0,0
TX000002812,U000305,310.7073125517118,20,1,0,0,0
TX000004082,U000607,292.5614334104296,20,1,0,0,0
TX000002902,U000180,30.881801795715905,19,1,1,0,0
TX000002529,U000540,17.621355808365923,9,0,0,0,0
TX000001676,U000888,184.4094433110262,10,0,0,0,0
TX000001048,U000600,239.0183553776754,9,1,0,0,0
TX000001960,U000245,51.68181606242403,16,0,0,0,0
TX000002530,U000995,87.67458624381982,21,0,0,0,0
TX000003992,U000648,7.572416436890731,21,0,0,0,0
TX000000237,U000485,65.78910945097678,9,0,0,0,0
TX000003097,U000167,97.86062798440298,11,0,0,0,0
TX000003488,U000320,21.65932084075044,13,0,0,0,0
TX000001133,U000666,85.93011086599921,9,0,0,0,0
TX000001805,U000390,11.199443135210908,13,2,0,0,0
TX000004317,U000299,168.66407135093817,15,1,0,0,0
TX000000163,U000126,24.03035160712722,14,0,0,0,0
TX000003492,U000525,89.67564242906639,17,0,0,0,0
TX000004709,U000472,52.523311783256354,15,1,0,0,0
TX000004630,U000558,11.647163259504376,14,2,0,0,0
TX000003453,U000552,31.168013579668834,21,1,0,0,0
TX000003199,U000089,84.54747298152346,17,2,0,0,0
TX000003634,U000091,83.22485852390143,15,2,0,0,0
TX000003939,U000703,25.21480321572339,11,2,0,0,0
TX000001811,U000902,63.23089407314822,15,0,0,0,0
TX000003649,U000681,35.47663924463505,21,0,0,0,0
TX000004049,U000907,80.90754233018194,20,1,0,0,0
TX000001428,U000928,43.76114732787041,13,1,0,0,0
TX000003613,U000225,81.11109685905518,16,0,0,0,0
TX000003131,U000872,52.584918338110185,14,0,0,0,0
TX000003396,U000723,90.52166749066352,17,0,0,0,0
TX000004460,U000837,179.21690339744828,19,0,0,0,0
TX000004649,U000512,43.40686759676215,15,1,0,0,0
TX000002820,U000920,41.3104959064165,12,1,0,0,0
TX000001452,U000275,69.46014810086952,12,0,0,0,0
TX000000593,U000790,76.22291240973988,20,0,0,0,0
TX000000041,U000736,64.80406165078323,11,0,0,0,0
TX000000560,U000779,72.9500424516321,13,0,0,0,0
TX000003273,U000435,112.29567662319675,18,0,0,0,0
TX000003244,U000211,45.933663718844706,9,0,1,0,0
TX000000243,U000312,129.76890233484326,20,1,0,0,0
TX000001339,U000647,64.74239373307475,17,0,0,0,0
TX000002780,U000127,130.9109176745292,11,0,0,0,0
TX000003187,U000535,133.44610512356226,15,0,1,0,0
TX000003799,U000008,19.76912096285257,21,3,0,0,0
TX000001442,U000667,65.43266238922305,13,1,0,0,0
TX000000261,U000433,51.44301262082925,18,2,0,0,0
TX000002764,U000439,70.3276642189993,18,0,0,0,0
TX000001689,U000076,42.14411381993174,19,0,0,0,0
TX000001725,U000928,161.73870746114437,13,2,0,0,0
TX000004792,U000548,48.68442503660685,10,1,0,0,0
TX000000834,U000228,52.73688482923408,15,2,0,0,0
TX000001866,U000032,153.3229075618779,20,0,0,0,0
TX000002496,U000254,41.30721035799645,12,1,0,0,0
TX000002010,U000287,10.940156865815487,9,0,0,0,0
TX000000340,U000402,23.993419480370697,12,0,0,0,0
TX000002988,U000136,17.63342547003185,21,0,0,0,0
TX000001601,U000638,215.9131879261266,15,0,0,0,0
TX000003875,U000047,179.80974764943352,9,0,0,0,0
TX000004694,U000350,45.11107494019346,14,0,0,0,0
TX000000480,U000917,48.04232573550542,15,0,0,0,0
TX000002825,U000846,300.0969281348539,14,0,0,0,0
TX000004329,U000533,36.53259855355481,19,0,0,0,0
TX000003540,U000071,76.00896581783572,20,1,0,0,0
TX000004638,U000924,7.262043055693735,9,1,0,0,0
TX000003046,U000634,174.0032652696357,14,1,0,0,0
TX000003990,U000350,10.082658440345462,11,0,1,0,0
TX000001766,U000958,478.6371130513588,10,0,0,0,0
TX000004473,U000029,94.08704386299542,14,0,0,0,0
TX000002453,U000172,26.68869348902821,19,1,0,0,0
TX000002877,U000767,28.000446137519695,11,0,0,0,0
TX000003815,U000086,9.087442790785152,12,0,0,0,0
TX000004016,U000610,33.75627110201593,21,1,0,0,0
TX000004677,U000022,164.98145378741896,13,0,0,0,0
TX000003679,U000024,50.21340586503935,21,1,1,0,0
TX000001271,U000225,100.39758175953808,19,0,1,0,0
TX000003077,U000363,94.92053670623014,11,0,0,0,0
TX000004501,U000464,14.118575060242584,20,0,0,0,0
TX000003094,U000541,23.014329401945727,15,1,0,0,0
TX000004653,U000497,101.84042610258449,15,0,0,0,0
TX000000347,U000825,13.363621819238153,13,0,0,0,0
TX000003881,U000368,65.07472529935013,18,0,0,0,0
TX000004623,U000005,118.13123615130091,11,0,0,0,0
TX000002562,U000907,21.640690759004976,20,0,0,0,0
TX000004590,U000830,29.559713226742026,21,0,1,0,0
TX000001423,U000242,23.589231904209814,15,1,1,0,0
TX000000656,U000984,55.3639849896308,14,1,0,0,0
TX000002102,U000127,22.881687512877786,21,3,0,0,0
TX000000632,U000035,46.61825028229625,19,2,0,0,0
TX000002892,U000504,117.70802769217072,11,0,0,0,0
TX000002493,U000507,231.28067204531644,17,1,0,0,0
TX000002665,U000078,13.913536198987176,18,0,0,0,0
TX000004015,U000019,30.596202206714363,21,0,1,0,0
TX000003662,U000035,79.30875766744865,14,1,0,0,0
TX000003307,U000878,78.38723233676531,13,0,0,0,0
TX000003096,U000479,154.73665377401662,20,1,0,0,0
TX000003919,U000260,51.448680656137576,10,1,0,0,0
TX000002500,U000972,96.60330918638165,9,1,1,0,0
TX000001465,U000430,98.35451039365964,11,0,1,0,0
TX000002833,U000651,41.51301191321465,15,2,1,0,0
TX000000115,U000702,73.81392078442967,17,0,0,0,0
TX000001821,U000195,58.95956576577946,19,1,0,0,0
TX000001494,U000322,255.21592525688732,9,0,0,0,0
TX000002401,U000181,65.15837678072447,19,0,0,0,0
TX000001232,U000257,49.98474963723861,17,0,0,0,0
TX000002661,U000393,22.307660903043608,11,0,1,0,0
TX000004100,U000245,12.179791434770307,16,1,0,0,0
TX000004573,U000676,30.433522301083055,21,1,0,0,0
TX000001153,U000203,14.540097919772565,20,1,0,0,0
TX000003848,U000808,46.9958491062169,18,0,0,0,0
TX000000057,U000041,40.07639966999279,16,1,0,0,0
TX000004104,U000728,51.28305689500472,21,1,0,0,0
TX000004288,U000436,246.93644934069448,13,3,0,0,0
TX000004945,U000655,187.4479608034865,3,3,0,1,1
TX000001735,U000010,10.844840007981373,16,0,0,0,0
TX000002196,U000897,83.58693317944835,10,0,0,0,0
TX000003553,U000023,672.8729643565634,14,1,0,0,0
TX000002475,U000092,112.34365313397139,16,0,1,0,0
TX000002564,U000582,22.30149413156336,12,0,0,0,0
TX000003158,U000782,206.15758008835624,12,2,0,0,0
TX000004034,U000250,24.303470982140873,16,1,0,0,0
TX000003655,U000514,78.58181379854815,15,3,0,0,0
TX000000707,U000478,315.70056397343,21,0,0,0,0
TX000004280,U000224,442.8353064605526,10,0,0,0,0
TX000001093,U000056,57.509254679924574,17,1,0,0,0
TX000004839,U000088,28.398060749362347,17,0,0,0,0
TX000001376,U000671,27.964259862000205,19,0,0,0,0
TX000004913,U000716,136.04346857350131,23,3,1,1,1
TX000000072,U000676,52.676738366883185,10,2,0,0,0
TX000001922,U000846,18.676330514926043,16,0,0,0,0
TX000003173,U000076,118.63219564458072,15,0,0,0,0
TX000001764,U000256,42.68883932164557,19,0,1,0,0
TX000000743,U000567,56.04141944067947,16,0,0,0,0
TX000004318,U000931,63.71969290560289,10,1,0,0,0
TX000001005,U000526,80.92197229708425,14,0,0,0,0
TX000002668,U000423,94.85030743766096,16,3,0,0,0
TX000001190,U000558,60.665520546887755,9,2,1,0,0
TX000004631,U000863,31.839096538825945,10,0,0,0,0
TX000002601,U000234,101.46474984212583,17,0,0,0,0
TX000001125,U000379,17.351077478665182,11,1,0,0,0
TX000001241,U000109,44.54142432594075,9,0,0,0,0
TX000004606,U000218,38.661152888158846,12,0,0,0,0
TX000004130,U000165,42.81715333357145,11,0,0,0,0
TX000003442,U000755,62.864568091707845,20,0,0,0,0
TX000000998,U000597,30.840260954444812,15,0,0,0,0
TX000003386,U000369,24.137888802822225,21,0,0,0,0
TX000002684,U000900,76.32938808573724,10,0,0,0,0
TX000001577,U000832,174.9918417835573,10,0,0,0,0
TX000004790,U000710,41.86270937973451,17,1,0,0,0
TX000001826,U000562,18.349474244370143,13,0,0,0,0
TX000003292,U000557,195.77487185574796,12,1,0,0,0
